0,1,2,3,4,5,6,7,8,9,10,11,12,Target
-0.12878950075123594,-0.12767177477355168,-0.13248918290723632,-0.13667267663131208,-0.13429844196480828,-0.13777903436177275,-0.13611217293903405,-0.14484673236800835,-0.1452422690469223,-0.14645295158500884,-0.1494017672409049,-0.15209397019351298,-0.15472897090342783,Alerta_2
-0.3877945609815259,-0.39036536222932433,-0.41336570049978394,-0.43452598904958273,-0.43285611440463834,-0.45182357362690717,-0.4526559141367157,-0.49067888877567073,-0.4989932033894888,-0.5102742555967513,-0.5278790184489031,-0.5445911493202432,-0.5611054269855638,Alerta_4
-0.4193227407003824,-0.4210316792668067,-0.44439551606173433,-0.46573312653111454,-0.46290540601828,-0.4818574175823421,-0.4816599711262843,-0.5206081072205442,-0.5282554186803681,-0.5390126261278302,-0.5564025522011584,-0.5728460504066887,-0.5890790264051471,Alerta_4
-0.07376858758574191,-0.07307984789049785,-0.07576768616872054,-0.07809326776729951,-0.07669027598846478,-0.07861538710940975,-0.07761475816314507,-0.08252383239301816,-0.08269479653845294,-0.08332870218517761,-0.08494962989549248,-0.08642470440691684,-0.08786728194517684,Alerta_2
-0.39786322879874586,-0.3999454370521622,-0.42276256271547924,-0.44367177333470886,-0.4414267812778852,-0.4600773128956452,-0.46035986320813616,-0.49824358251905554,-0.5060741248648332,-0.5168972561938352,-0.5341014257087859,-0.5503993768703703,-0.5664960443065847,Alerta_4
-0.2952506428825925,-0.2939299581457356,-0.3067829323493735,-0.31817232627476927,-0.3138434561197286,-0.3235779083716575,-0.32094270866398567,-0.3433776142379838,-0.3457227598673149,-0.3500390931523272,-0.3585608700470247,-0.36646652997366475,-0.37423459443023577,Alerta_3
-0.02415799164506905,-0.02385916369699971,-0.024630284470580133,-0.025284550996050845,-0.024760531595621575,-0.02528736384471224,-0.02489079943822009,-0.026356532119536417,-0.02632906615040201,-0.026447244733452276,-0.026875786935638465,-0.027258319387470135,-0.027630628749478286,Alerta_1
-0.20842845687904546,-0.20704612499357775,-0.2154668167904807,-0.22285636623488464,-0.21939480660235414,-0.225630112162813,-0.22333798288099996,-0.23830047249095293,-0.23943209137916951,-0.2419179149917237,-0.2472921818714549,-0.25224142547974543,-0.25709581442496265,Alerta_3
-0.3722950399865142,-0.36995834540384237,-0.3851921752698069,-0.39858313808698626,-0.39251896589440666,-0.40384362980697164,-0.3998759615632169,-0.42685906056417094,-0.42903380567542837,-0.433638359964457,-0.44342580055875086,-0.45245110157673935,-0.4613062858666895,Alerta_3
-0.03132026892897854,-0.03081876136340152,-0.03164469697534827,-0.03232338395762852,-0.03154461311506943,-0.03206515196227591,-0.031444455448027396,-0.033122465820754246,-0.032957622653238414,-0.03297228547702945,-0.03336929106295542,-0.033709509052202526,-0.03403716110945285,Alerta_1
-0.028643287559299797,-0.028240791714317228,-0.029082231829174267,-0.02978672960606053,-0.02912331744008497,-0.029679552383967595,-0.02916431158595774,-0.030808575002357404,-0.030721403281144238,-0.03080299471164422,-0.03124412247461628,-0.031631891256360734,-0.032007825692901296,Alerta_1
-0.3945902999343068,-0.39569479542815444,-0.41696940328966176,-0.4363234623638193,-0.43318692775066936,-0.4502934469798358,-0.44959817824871834,-0.4852394073854589,-0.4918134259576807,-0.501268771663205,-0.516870581514426,-0.5315910507429371,-0.5461152130631858,Alerta_4
-0.20344116498418763,-0.20164124240619996,-0.20920051748291507,-0.21575899773865456,-0.2119780699958123,-0.21742770169590886,-0.21476218489351742,-0.2284932062008072,-0.22907865867635607,-0.23094894538099012,-0.23555880537053717,-0.23976410594675832,-0.24387923574520293,Alerta_2
-0.10411416195532502,-0.1032421163449643,-0.10718288070140498,-0.11061069610198877,-0.10871939333387284,-0.11157764376820746,-0.11026000784200989,-0.11738213548208673,-0.11773808191755639,-0.11875557484844239,-0.12118374968837341,-0.12340374818955999,-0.1255773320346202,Alerta_2
-0.06336840090122828,-0.06286013632476233,-0.06529167458277282,-0.06741068842434654,-0.06627959872420162,-0.06805102469947034,-0.06727039307269936,-0.07164881366918674,-0.07189132053128898,-0.07253831520710449,-0.07404788758429572,-0.07543023711530802,-0.07678421481432217,Alerta_2
-0.4227575050549164,-0.42523755676617325,-0.4498585905508938,-0.47246165512592114,-0.4703318421648924,-0.49053875017658627,-0.49111354518162725,-0.5319093569721707,-0.5405659085600755,-0.5524268433899485,-0.571119403841548,-0.5888443762636028,-0.6063546273556517,Alerta_4
-0.18625630920430816,-0.18488710224456667,-0.1922165954951244,-0.19862595293013396,-0.195412709166166,-0.20079551905338003,-0.19861956424584273,-0.2117305945434253,-0.2125870579716296,-0.21464264762951057,-0.2192556516817724,-0.22349186814124772,-0.2276440249791469,Alerta_2
-0.11363515200766702,-0.11268901885481587,-0.1169984670291521,-0.12074797425478574,-0.11868875305182419,-0.12181637392032137,-0.12038360693280492,-0.12816799631424478,-0.12856299354432227,-0.12968049708294893,-0.13233868536193624,-0.1347695295647643,-0.13714968384808798,Alerta_2
-0.3076666489878347,-0.3074918370835444,-0.32260900135517273,-0.3362086975015269,-0.3327970442321068,-0.34464898517488507,-0.343074495023062,-0.3688076513645369,-0.37267524308382144,-0.37869874842334345,-0.3893224451082363,-0.3992790410453357,-0.40908671693965476,Alerta_3
-0.009404767232167897,-0.00928494493708485,-0.00957989557655536,-0.009829461991259853,-0.0096224060368527,-0.009822559268701722,-0.009664911519689413,-0.010228758996536432,-0.010214110481877328,-0.010255878169977351,-0.010417859634807385,-0.010562014969420826,-0.01070221098404265,Alerta_1
-0.4283709127122675,-0.4288361194208207,-0.4508922992210904,-0.4708472091551048,-0.4667548190853381,-0.48427056577293326,-0.482780679487185,-0.5200114568560708,-0.5262517125165649,-0.5355552047514056,-0.5513943782213818,-0.5662907358509819,-0.5809768069001701,Alerta_4
-0.12043884550735762,-0.1194090986000102,-0.12393694948802965,-0.12787174321365924,-0.1256652384017337,-0.12894204487159375,-0.12739794392388823,-0.13559618505781224,-0.13598386787747085,-0.13713511027078154,-0.13991452218719536,-0.1424536009743954,-0.14493910171633073,Alerta_2
-0.34389187096919155,-0.34218377429842506,-0.35690870117963613,-0.3699291900983453,-0.36473345915799216,-0.37583111827500526,-0.37259813680774007,-0.39839823782637385,-0.40093112366710465,-0.4057457809572794,-0.4154282743015494,-0.4243968376865438,-0.4332059775043056,Alerta_3
-0.03031793628489969,-0.029878839768610957,-0.030749561568740338,-0.03147582501843529,-0.0307622451788482,-0.0313323909774282,-0.03077482521454541,-0.03248976580248515,-0.03238270107556162,-0.03245319954113612,-0.032901960715199886,-0.03329457154914582,-0.03367473509723804,Alerta_1
-0.26011177594604623,-0.25871982691136414,-0.2697126329061437,-0.2794165545872758,-0.27539633094349575,-0.28364883873198743,-0.2811073593213236,-0.30042736477310067,-0.3022265386810771,-0.30574327818717756,-0.3129240549426483,-0.31956702042913887,-0.32608990258107035,Alerta_3
-0.39956989848869157,-0.40080350110821283,-0.42250938645551656,-0.4422734501260551,-0.43920579280786554,-0.4566943162173131,-0.45610639113346596,-0.4924277735970729,-0.49922650735500074,-0.5089531977965753,-0.5249255720839924,-0.5400033398459994,-0.5548819012581829,Alerta_4
-0.40152089377562106,-0.4027575657163013,-0.424565260774034,-0.4444215752721858,-0.44133615529881104,-0.4589058075992462,-0.45831203069186766,-0.4948048483330878,-0.5016331387538798,-0.5114034185402729,-0.5274493222334204,-0.5425963060749038,-0.557543121642497,Alerta_4
-0.37773310604167404,-0.37570837785151634,-0.39166722994465275,-0.4057543831160209,-0.39991321397057816,-0.4118927325867499,-0.4081987939613204,-0.43624870585609665,-0.4388575581892825,-0.4439603733809545,-0.4543834884833336,-0.46402567007118806,-0.473493484060189,Alerta_3
-0.008619656316823054,-0.008507532082051522,-0.008774384333924955,-0.008999714889929037,-0.008807928181460825,-0.008988103429187171,-0.008841460444361413,-0.009353764369576117,-0.009337725984503178,-0.00937320670230257,-0.009518461619210128,-0.009647435337162185,-0.00977279391013808,Alerta_1
-0.1717732102624775,-0.1705512583350912,-0.17737039874629956,-0.18334051524662154,-0.18041361117338353,-0.185435471101046,-0.18346755337643317,-0.19563817414437937,-0.1964751233980734,-0.19842130868248073,-0.20273327681896103,-0.20669683182794402,-0.21058264772214855,Alerta_2
-0.1001429971956404,-0.09933312856103457,-0.10316602080776242,-0.10650511261192357,-0.10471169746683319,-0.10750175549179299,-0.10626179624000291,-0.11316827737462448,-0.11354387821475519,-0.11455815927368608,-0.1169344237069364,-0.11910978652653251,-0.1212403483399015,Alerta_2
-0.3306709501214254,-0.3295522227813619,-0.34446661237016646,-0.3577423187994211,-0.3532215453239444,-0.36463479153278333,-0.3620321466239142,-0.38786196214204227,-0.39091183826728626,-0.3961995929492552,-0.4062621512921543,-0.41562695864065663,-0.42483592297782186,Alerta_3
-0.10423421866145022,-0.10347724551043165,-0.10759258484239008,-0.11119288867070128,-0.10940295945125271,-0.11242842772512089,-0.11121952986631553,-0.11857480770973756,-0.11906480958467844,-0.1202266378771308,-0.12282130992541888,-0.12520491077826126,-0.1275414203533187,Alerta_2
-0.017859657292719718,-0.017599187317922364,-0.018109351168513223,-0.018534487392287642,-0.018112559686810092,-0.01844584435619529,-0.018115706961642292,-0.01912241858135955,-0.019057302667339793,-0.019096637789975543,-0.019358482065209022,-0.0195872949294849,-0.019808786318927168,Alerta_1
-0.4313425952954214,-0.43267490292569366,-0.45610764573516444,-0.47744417463031685,-0.47413316277567524,-0.4930132090271543,-0.4923791517282987,-0.5315899360263462,-0.5389300408503991,-0.5494309800791782,-0.5666743579659423,-0.5829519813238099,-0.5990145557645916,Alerta_4
-0.13420249844620005,-0.13314373864338844,-0.138319154992084,-0.14283246650644335,-0.1404527650181013,-0.1442292395402835,-0.14259276223866904,-0.15189964056791092,-0.15243353371763882,-0.15382550313017926,-0.15704737277579597,-0.15999940352745504,-0.16289125295765833,Alerta_2
-0.02020615859435925,-0.020010474224577846,-0.02073632209894173,-0.021363078098152858,-0.020972554434007768,-0.02148993930318523,-0.021209219883843628,-0.022540270688365276,-0.022579061155187232,-0.02274408417450323,-0.023178227636301285,-0.023572585076827083,-0.023958080359549327,Alerta_1
-0.3897536727665376,-0.39069614089870325,-0.41149992227106097,-0.43040304878336394,-0.42716537700733653,-0.44384825546350193,-0.44301212483311725,-0.4779198956284183,-0.48423102761444703,-0.49337497662774926,-0.5085622010527681,-0.5228816732291955,-0.5370077982906981,Alerta_4
-0.13704427365434949,-0.13587264247999914,-0.14102490228108347,-0.145502336120664,-0.14299169218195204,-0.1467204153172609,-0.14496350903242547,-0.15429225441900815,-0.15473349368884573,-0.15604357529039525,-0.15920632537351864,-0.16209560443723225,-0.16492391791815963,Alerta_2
-0.28412088833164206,-0.2834247792257513,-0.29662043096014046,-0.3084094011574106,-0.3047671217077805,-0.3149502691608049,-0.31297193624458003,-0.3356845257317859,-0.3386184343350853,-0.34349757950186877,-0.35252732418725574,-0.3609519677139285,-0.36924146737688507,Alerta_3
-0.29675248741917337,-0.2956915614920812,-0.30899415187805523,-0.32082597872297325,-0.3167170670727344,-0.3268787937669425,-0.3244878806181868,-0.3475569149372514,-0.35022686683424725,-0.3549003577071345,-0.36384860677654385,-0.37217188660596234,-0.3803555801861083,Alerta_3
-0.026386618959090825,-0.0259607053822386,-0.026651269180556013,-0.027217931949132256,-0.026558883755911065,-0.02699254167167631,-0.02646644099534276,-0.02787344684176201,-0.027730711469056882,-0.027738925257500626,-0.028068653737729276,-0.02835062757117569,-0.028622035901192333,Alerta_1
-0.41512685686243056,-0.4154379470338341,-0.4366137366918067,-0.4557506220038115,-0.45165460109223204,-0.4684284843341002,-0.46684560232842126,-0.5026481486372761,-0.5085260236684113,-0.5173602227585019,-0.532502142891877,-0.5467331184166643,-0.5607608729097461,Alerta_4
-0.1309425566795226,-0.12975239606025668,-0.13457119520430358,-0.1387463873859758,-0.1362847312161111,-0.13974761784180378,-0.13800205038859872,-0.14677856636063133,-0.14711910718213045,-0.14828403185014874,-0.15120666991926557,-0.1538696551858329,-0.15647477751075237,Alerta_2
-0.07757193128187818,-0.07690285895057597,-0.0798105650689566,-0.08233638831370062,-0.08091003986284608,-0.08301231689972627,-0.0820122704415534,-0.08728127117029721,-0.08752427202325619,-0.08825858726528978,-0.09004053976695478,-0.09166783422879735,-0.09326065216995928,Alerta_2
-0.40769515160969755,-0.4081175217229033,-0.42908019664283925,-0.4480426320687542,-0.4441287649456474,-0.4607698629460771,-0.45933158476913943,-0.49472492868893725,-0.5006392491952938,-0.5094671731128831,-0.5245115459185282,-0.5386590046810212,-0.5526064083208162,Alerta_4
-0.05730562283401934,-0.05680497637633113,-0.0589436431295466,-0.060800299569983014,-0.059740930645640594,-0.06128496942729872,-0.06054015897999495,-0.06442024584980979,-0.06459244791693766,-0.06512708349295973,-0.06643452776182551,-0.06762786745759695,-0.0687957728107322,Alerta_2
-0.004844645447173219,-0.004777208944493171,-0.004920501654231753,-0.005040608999997515,-0.004928959586563851,-0.005023950888766232,-0.004937402662884038,-0.005216755361989649,-0.005202736676287657,-0.005217314353413706,-0.005292815396473015,-0.005359275420982702,-0.005423729961917069,Alerta_1
-0.42091120778512303,-0.4210693513990015,-0.4423166009807129,-0.46149380708392757,-0.45719448873487606,-0.4739768413652811,-0.4722157287666142,-0.5082056153432911,-0.5139751443275513,-0.5227284990109494,-0.5378483898538198,-0.5520477301464349,-0.566041662498499,Alerta_4
-0.07190343911842739,-0.071240833136742,-0.07387357867504542,-0.07615306714819811,-0.0747932789056045,-0.07668202921605836,-0.07571493603082197,-0.08051676998594645,-0.08069339139727359,-0.08132196064684431,-0.08291413221213091,-0.0843639343149299,-0.08578201273172006,Alerta_2
-0.3328491774693549,-0.33247604632506994,-0.3485679360404986,-0.3630158775656639,-0.3591551707563169,-0.3717146228117164,-0.36983010423215107,-0.39730693409673007,-0.40127065910471144,-0.4075509469574768,-0.41877424626628335,-0.42927956072324597,-0.43962456476826456,Alerta_3
-0.17451471351915568,-0.17304877337972335,-0.1796480157398814,-0.18538752357246197,-0.18221358440577093,-0.1869985723342705,-0.18478596121512852,-0.19671578145760854,-0.19730755643423473,-0.19900786049420724,-0.20307198317643907,-0.20678726116648793,-0.21042476255870404,Alerta_2
-0.4207047012303542,-0.4222898898128223,-0.4455482162277751,-0.46676986539018867,-0.4638103219903022,-0.48263756176377903,-0.4823081633908409,-0.5211247186027548,-0.5286367930426095,-0.5392573559198536,-0.55650799150366,-0.5728114325321393,-0.5889041074197383,Alerta_4
-0.03921766179890306,-0.03882327270960958,-0.04021045736038661,-0.041405616550508256,-0.040634754893444654,-0.0416183271042654,-0.041059732870602814,-0.04361489814358074,-0.043673522536120404,-0.04397596045269051,-0.04479816166911925,-0.045543487497586826,-0.04627169488431346,Alerta_1
-0.033332716827977185,-0.03280108365314223,-0.033683332531267846,-0.034408778264897875,-0.033581787544869,-0.03413878154901248,-0.033480161148034766,-0.035270104738560785,-0.0350970473633062,-0.03511520272379401,-0.03554063773765913,-0.03590558240531225,-0.03625714079645912,Alerta_1
-0.034763276832005446,-0.03429473160648538,-0.03534623668705907,-0.03623083110697927,-0.035443071450691574,-0.03614651585774618,-0.035539821890227696,-0.037574203757593606,-0.037490999429009644,-0.03761424239606344,-0.038177340812513144,-0.03867518170044371,-0.03915853997776433,Alerta_1
-0.40466928137037544,-0.40464903961309046,-0.42483122118703986,-0.4430204912806221,-0.4387272419338937,-0.45461553126960047,-0.4527517270298661,-0.48701212827706103,-0.49235121488869205,-0.5005440476812599,-0.5148259832691379,-0.52822630019855,-0.5414298536405837,Alerta_4
-0.42127542012016184,-0.42137380348460274,-0.44255422649587256,-0.4616618301188289,-0.45730318186199553,-0.47401433279523986,-0.4721923156589162,-0.508094822168309,-0.5137970231861338,-0.5224804303938048,-0.5375248288429657,-0.5516490622674048,-0.5655679582578684,Alerta_4
-0.34773095276498894,-0.34645522488722363,-0.36199617468408146,-0.37581362251461203,-0.37096923579250163,-0.38283045259171283,-0.3799972679494591,-0.4069657005202242,-0.4100560119520647,-0.41549131140350176,-0.42592985479790335,-0.4356367602543549,-0.44518025594941946,Alerta_3
-0.21050570249004805,-0.20874431853622022,-0.216714664581666,-0.22364786593580546,-0.21982547645319636,-0.22560701481425235,-0.22294461029033183,-0.23734810585195107,-0.23806983174124785,-0.240129266998605,-0.2450412378583847,-0.24953226130314415,-0.2539294304773476,Alerta_2
-0.1534151716754534,-0.15227101846183969,-0.15828422983522294,-0.16353973155744828,-0.16087842551648981,-0.16528900832941132,-0.1634811488890681,-0.17424868001734473,-0.17493525009879643,-0.1766081693851204,-0.18038467417622667,-0.18385119931422844,-0.18724857341498924,Alerta_2
-0.03383641675718622,-0.03350368065341974,-0.03471168411280589,-0.03575385393919995,-0.035095429669775996,-0.03595468750241932,-0.03547984328834317,-0.0376989905103795,-0.037758176556521965,-0.03802833505081017,-0.03874826311016549,-0.039401686128131434,-0.040040297229152505,Alerta_1
-0.025080145887546076,-0.024766129369660373,-0.025560998505493704,-0.026234667723331072,-0.02568733305997278,-0.026228916127016118,-0.025813674051842643,-0.027328021603076957,-0.027295217062138874,-0.027413309134817907,-0.027852948852311484,-0.028244915195685547,-0.028626290463314604,Alerta_1
-0.2994707864755314,-0.29828787749896213,-0.3115505976536966,-0.3233288657236398,-0.31908024107252936,-0.32917583539557793,-0.32665430807036433,-0.3497154346563306,-0.3522778288403878,-0.35685269217647736,-0.365721254158967,-0.37396151989970067,-0.3820614602099809,Alerta_3
-0.4419965437578175,-0.4427255308145777,-0.46583652438612666,-0.48678443882569605,-0.4827943568330318,-0.5012246552523075,-0.4999358652697453,-0.5388456209908101,-0.5455872765430719,-0.5555114487533123,-0.5722254738693652,-0.5879618911513845,-0.6034803480353084,Alerta_4
-0.4405558347109409,-0.44142655185874746,-0.4646664470437171,-0.4857534498544268,-0.481911251404499,-0.5004886106785679,-0.49934824998014965,-0.5384180460974541,-0.5453136134394371,-0.5553940233157265,-0.5722690269359473,-0.5881668567094724,-0.603846878064181,Alerta_4
-0.009153097757514557,-0.00905095592967055,-0.009359708680212738,-0.009623879675995834,-0.009435064832927515,-0.009650356110894367,-0.00951049128088073,-0.010087304579159125,-0.010089484839984385,-0.010147748165353982,-0.010325547060237016,-0.010485644714660416,-0.010641804553986011,Alerta_1
-0.4337322497826294,-0.4353341336042317,-0.45926696690905955,-0.48109913222184125,-0.47801730633953177,-0.49738070609337215,-0.4970082775531904,-0.5369618052302852,-0.5446663903896899,-0.5555728091684823,-0.5733084814322918,-0.5900682200024068,-0.606610779679776,Alerta_4
-0.2332616629395423,-0.23197015028488016,-0.24176552422170372,-0.2504052393707734,-0.246761001039838,-0.25410045678901794,-0.2517798009421011,-0.2690213755732861,-0.27058445416980864,-0.2736842127416092,-0.2800620634862684,-0.2859585700133313,-0.29174760726456644,Alerta_3
-0.28926008726856256,-0.2880374583863671,-0.300732520925612,-0.311993684941097,-0.30781725129134213,-0.31745515877933894,-0.31494221893841595,-0.337060869094717,-0.3394419413073815,-0.34376016257479497,-0.3522112938426115,-0.3600572709518718,-0.36776809571223423,Alerta_3
-0.04020216629025161,-0.03965770750109849,-0.0408697756321327,-0.04188890912996508,-0.04097562472955168,-0.0417854222167937,-0.041081371648198896,-0.04342897481953405,-0.043329799279092564,-0.04346915840317966,-0.044116733262102574,-0.044688905553449586,-0.04524434494718057,Alerta_1
-0.39169853030588636,-0.39020282283792196,-0.40762427286245245,-0.4231041820085417,-0.4175939104367913,-0.43087165977365793,-0.4276234192342024,-0.4578871952601593,-0.46129924513819515,-0.4673478612079801,-0.47902177084836833,-0.4898727860318024,-0.5005400114760705,Alerta_3
-0.19799474144100626,-0.19784888149201432,-0.20752974247136,-0.21623362191720324,-0.21400728004067093,-0.2215868095376749,-0.22054068528908444,-0.2370351293530939,-0.23948404933555864,-0.24331750682377246,-0.250105237222557,-0.2564643354039531,-0.2627277418319658,Alerta_3
-0.38522547039318034,-0.38353431378202685,-0.400350311216986,-0.4152567005096551,-0.40963764321843077,-0.4223839029195001,-0.4189765246398801,-0.44831062482950845,-0.4514079077665617,-0.4570797518286707,-0.46824435025152344,-0.47860438436878133,-0.4887847351801324,Alerta_3
-0.16856101378896854,-0.16733483403008656,-0.1739869058529722,-0.17980611693124995,-0.17690972242943098,-0.18179942295936405,-0.17984251735144927,-0.1917330335649457,-0.19252306713511566,-0.1943993675607153,-0.19859240922939247,-0.20244416633998363,-0.20621978126445492,Alerta_2
-0.44141468165107556,-0.44275927534708404,-0.46671258372868907,-0.48852023782318243,-0.48511417253509315,-0.5044079145332532,-0.5037400569384427,-0.5438287601409927,-0.5513170695031622,-0.5620383399864249,-0.5796559463241351,-0.5962855965924211,-0.6126952449837317,Alerta_4
-0.1991797313191124,-0.19763654308181874,-0.2053590549214558,-0.2120985255723042,-0.20859178922785912,-0.2142365455854962,-0.21183451038280862,-0.22570216281988004,-0.22652701336468195,-0.2286277091019842,-0.23344928115649752,-0.23786972076281918,-0.24220068952032964,Alerta_2
-0.23225783936818184,-0.23178464366037743,-0.2427089489436802,-0.25248405353637116,-0.24959444450064747,-0.2580551017126047,-0.25653148486950456,-0.27528613498119275,-0.27779825889370374,-0.2819086773831846,-0.28942945773744155,-0.29645360093445744,-0.3033668312752744,Alerta_3
-0.015487566780258262,-0.015293999399121733,-0.01578536843497234,-0.016201883168317024,-0.015864193585547786,-0.01619912261833597,-0.015943024036231823,-0.016878837750620167,-0.016858971570525412,-0.01693231557216819,-0.0172042831384575,-0.017446802839089854,-0.017682780274973636,Alerta_1
-0.4029888993821474,-0.40388547977969996,-0.4252854544812117,-0.44471839756425263,-0.4412976757902856,-0.45843493548593095,-0.45749219689719367,-0.49342997371490976,-0.499859991724989,-0.5092121234687823,-0.5247981694567737,-0.5394884669596857,-0.55397914624861,Alerta_4
-0.1850021468436438,-0.18355593091990868,-0.19070990481963282,-0.1969509742827095,-0.19368236228909996,-0.19890714897472922,-0.19666386250857915,-0.20951947432655751,-0.21027079053750197,-0.21220608202718896,-0.21666630094289957,-0.22075423417758222,-0.2247591341240512,Alerta_2
-0.41245737669949406,-0.4122880118546189,-0.4326467107365907,-0.45097198002355104,-0.446458407207993,-0.4624399137880094,-0.46039327085057236,-0.495019312970571,-0.5002822368421863,-0.5084409770368568,-0.52277865673145,-0.5362207185633041,-0.5494628602350199,Alerta_4
-0.4400170175720562,-0.4409575177871855,-0.4642693401541755,-0.4854325058842571,-0.4816614052420888,-0.5003179545181098,-0.49925000812092657,-0.5384131993401702,-0.5453869606149523,-0.5555479281874277,-0.5725084140947949,-0.5884915754027294,-0.6042569232845834,Alerta_4
-0.3762816017291556,-0.3786819264630741,-0.4008672471577202,-0.4212635521213696,-0.4195528054288891,-0.4378196340608971,-0.4385299988998018,-0.47523260718483795,-0.4831809171027553,-0.4939991529158557,-0.5109351574961778,-0.5270066316087008,-0.5428864045624437,Alerta_4
-0.40454256916889736,-0.4068365803732534,-0.43028548639985764,-0.4518005496978798,-0.4496867492076859,-0.46890768237188163,-0.46937633024343217,-0.5082539216017974,-0.5164378678233731,-0.5276808499280723,-0.5454458933993483,-0.5622864117842481,-0.5789217063551876,Alerta_4
-0.41133947310770475,-0.40877900779173054,-0.42564145180907653,-0.44046760683814934,-0.4337865828121708,-0.44632901474380804,-0.44196559912049455,-0.471819896008956,-0.47424741193169095,-0.47936132198053194,-0.4902054622169527,-0.5002070587965016,-0.5100205877568343,Alerta_3
-0.4225187986713011,-0.423222231803819,-0.4453240942961479,-0.4653583388446365,-0.4615502351918494,-0.47917779416610523,-0.47795236793171625,-0.5151605344205243,-0.5216131118834303,-0.5311085381526331,-0.5470958284868466,-0.5621484659129258,-0.576992722290051,Alerta_4
-0.23627030299294557,-0.2346999837302912,-0.24424065058297686,-0.2526124636776014,-0.24868551779131665,-0.2557490211432554,-0.2531475249877113,-0.27010222820110896,-0.27138114702518407,-0.2741948900749187,-0.2802823215937031,-0.28588803014250674,-0.2913862307490394,Alerta_3
-0.4062827994507606,-0.4063705252965355,-0.42678698297654716,-0.4452042744732262,-0.4409941034535916,-0.4571002876341907,-0.45533602262549855,-0.48994665155501405,-0.4954372833561976,-0.5038024032944787,-0.5183008154744414,-0.5319119515191754,-0.5453250875690733,Alerta_4
-0.036827660172891186,-0.03642815006281267,-0.037687496614778354,-0.03876718306411827,-0.03801757297300094,-0.0389000039295191,-0.03834801960307919,-0.04069102784331783,-0.04071284261145973,-0.04096124031694164,-0.04169260327913681,-0.04235246993386016,-0.04299642695635928,Alerta_1
-0.006783256035520152,-0.006669812376990627,-0.006841199500959172,-0.006980918149214763,-0.00680807121342687,-0.006913870992412404,-0.006774934468280551,-0.007128865671128016,-0.007087689344888776,-0.007084991155214886,-0.007164247183969214,-0.007231329049355345,-0.007295719300530243,Alerta_1
-0.25850934726084845,-0.2572352110580592,-0.2683184674016236,-0.278120445547246,-0.27422364807839855,-0.2825799173959997,-0.28015912874993787,-0.29957271767078714,-0.30148825740762586,-0.3051198650492804,-0.31241247418480483,-0.31916819482334263,-0.3258040249188818,Alerta_3
-0.0907001685770643,-0.08987098452957046,-0.09320176180369649,-0.09608681578594667,-0.09437744406074486,-0.09676931765769894,-0.09555568246813173,-0.10162564406122686,-0.10185603712315074,-0.10265706613118782,-0.10467476827818542,-0.1065127282147862,-0.10831063464000458,Alerta_2
-0.20083580754175057,-0.19900478101953542,-0.2063874664802915,-0.2127831054437592,-0.2090025277341481,-0.21430590223414328,-0.21162331618397345,-0.22507364741168134,-0.22558955286123913,-0.22736941731823257,-0.23184422475384417,-0.2359209149323719,-0.2399088875552729,Alerta_2
-0.016888315101288028,-0.016690038789456896,-0.017245051972331036,-0.017718068165029882,-0.01736105945721027,-0.017744406082683434,-0.017477133545619774,-0.01852239534265439,-0.018515259944382585,-0.01861080523449677,-0.018925182635752543,-0.019207136698072672,-0.01948188190399772,Alerta_1
-0.4202517576830762,-0.4216183979430392,-0.4445455372933705,-0.4654321810888533,-0.4622709773283983,-0.480764582779317,-0.48021608701377805,-0.5185560066809394,-0.5257919470476342,-0.5361135792395704,-0.5530172036099009,-0.5689786354153203,-0.5847302992857535,Alerta_4
-0.02201001565883861,-0.02164257831815897,-0.022199714760290392,-0.022654063412159826,-0.022093788277669963,-0.022438032353361018,-0.02198783324332742,-0.023137552570913125,-0.023004693965501914,-0.022996742181176102,-0.023254828542654586,-0.023473395587028788,-0.02368322490256981,Alerta_1
-0.2269382076734094,-0.22622035267245544,-0.2365278361382488,-0.24571088165639537,-0.24265379438464832,-0.25055752505850787,-0.24881981122386304,-0.2666443319587936,-0.2687963289368707,-0.2724883786684637,-0.27946637193489676,-0.2859644445179334,-0.29235532646555684,Alerta_3
-0.0257000887158196,-0.025448280646495326,-0.026367165336303476,-0.027160074195934768,-0.02666078721618612,-0.027314724055392085,-0.02695492675013907,-0.028642233343849573,-0.028688236208234734,-0.02889455572390984,-0.029442654410556126,-0.029940218251462515,-0.030426526710314837,Alerta_1
-0.1801160331360136,-0.17870481726882018,-0.1856651649707505,-0.1917367603082761,-0.18855162483417554,-0.19363390569138902,-0.19144683121957748,-0.20395671865010118,-0.20468451214620065,-0.2065647487833656,-0.21090266129754937,-0.2148781937192292,-0.2187729030152535,Alerta_2
-0.4018589788071868,-0.402229578001366,-0.42282723559062046,-0.4414524264921174,-0.43755198182190214,-0.4538892987477813,-0.45242608815646335,-0.48722205947630853,-0.4929962436002834,-0.5016383263949318,-0.516399392296405,-0.5302772730354136,-0.5439581465278867,Alerta_4
-0.03677302482386567,-0.03640167173664482,-0.03770009161565967,-0.038818488968729525,-0.03809431087775056,-0.03901438479821098,-0.03848915216575298,-0.040882044065005535,-0.04093524702804519,-0.041216939326999116,-0.041985723209659515,-0.042682460397474385,-0.043363154952238525,Alerta_1
